time,nof_ue,dl_brate,ul_brate
1613971708889,0,0.0,0.0
1613971709139,0,0.0,0.0
1613971709389,0,0.0,0.0
1613971709639,0,0.0,0.0
1613971709889,0,0.0,0.0
1613971710139,0,0.0,0.0
1613971710389,0,0.0,0.0
1613971710639,0,0.0,0.0
1613971710889,0,0.0,0.0
1613971711139,0,0.0,0.0
1613971711389,0,0.0,0.0
1613971711639,0,0.0,0.0
1613971711889,0,0.0,0.0
1613971712139,0,0.0,0.0
1613971712389,0,0.0,0.0
1613971712639,0,0.0,0.0
1613971712889,0,0.0,0.0
1613971713139,0,0.0,0.0
1613971713389,0,0.0,0.0
1613971713639,0,0.0,0.0
1613971713889,0,0.0,0.0
1613971714139,0,0.0,0.0
1613971714389,0,0.0,0.0
1613971714639,0,0.0,0.0
1613971714889,0,0.0,0.0
1613971715139,0,0.0,0.0
1613971715389,0,0.0,0.0
1613971715639,0,0.0,0.0
1613971715889,0,0.0,0.0
1613971716139,0,0.0,0.0
1613971716389,0,0.0,0.0
1613971716639,0,0.0,0.0
1613971716889,0,0.0,0.0
1613971717139,0,0.0,0.0
1613971717389,0,0.0,0.0
1613971717639,0,0.0,0.0
1613971717889,0,0.0,0.0
1613971718139,0,0.0,0.0
1613971718389,0,0.0,0.0
1613971718639,0,0.0,0.0
1613971718889,0,0.0,0.0
1613971719139,0,0.0,0.0
1613971719389,0,0.0,0.0
1613971719639,0,0.0,0.0
1613971719889,0,0.0,0.0
1613971720139,0,0.0,0.0
1613971720389,0,0.0,0.0
1613971720639,0,0.0,0.0
1613971720889,0,0.0,0.0
1613971721139,0,0.0,0.0
1613971721389,0,0.0,0.0
1613971721639,0,0.0,0.0
1613971721889,0,0.0,0.0
1613971722139,0,0.0,0.0
1613971722389,0,0.0,0.0
1613971722639,0,0.0,0.0
1613971722889,0,0.0,0.0
1613971723139,0,0.0,0.0
1613971723389,0,0.0,0.0
1613971723639,0,0.0,0.0
1613971723889,0,0.0,0.0
1613971724139,0,0.0,0.0
1613971724389,0,0.0,0.0
1613971724639,0,0.0,0.0
1613971724889,0,0.0,0.0
1613971725139,0,0.0,0.0
1613971725389,0,0.0,0.0
1613971725639,0,0.0,0.0
1613971725889,0,0.0,0.0
1613971726139,0,0.0,0.0
1613971726389,0,0.0,0.0
1613971726639,0,0.0,0.0
1613971726889,0,0.0,0.0
1613971727139,0,0.0,0.0
1613971727389,0,0.0,0.0
1613971727639,0,0.0,0.0
1613971727889,0,0.0,0.0
1613971728139,0,0.0,0.0
1613971728389,0,0.0,0.0
1613971728639,0,0.0,0.0
1613971728889,0,0.0,0.0
1613971729139,0,0.0,0.0
1613971729389,0,0.0,0.0
1613971729639,0,0.0,0.0
1613971729889,0,0.0,0.0
1613971730139,0,0.0,0.0
1613971730389,0,0.0,0.0
1613971730639,0,0.0,0.0
1613971730889,0,0.0,0.0
1613971731139,0,0.0,0.0
1613971731389,0,0.0,0.0
1613971731639,0,0.0,0.0
1613971731889,0,0.0,0.0
1613971732139,0,0.0,0.0
1613971732389,0,0.0,0.0
1613971732639,0,0.0,0.0
1613971732889,0,0.0,0.0
1613971733139,0,0.0,0.0
1613971733389,0,0.0,0.0
1613971733639,0,0.0,0.0
1613971733889,0,0.0,0.0
1613971734139,0,0.0,0.0
1613971734389,0,0.0,0.0
1613971734639,0,0.0,0.0
1613971734889,0,0.0,0.0
1613971735139,0,0.0,0.0
1613971735389,0,0.0,0.0
1613971735639,0,0.0,0.0
1613971735889,0,0.0,0.0
1613971736139,0,0.0,0.0
1613971736389,0,0.0,0.0
1613971736639,0,0.0,0.0
1613971736889,0,0.0,0.0
1613971737139,0,0.0,0.0
1613971737389,0,0.0,0.0
1613971737639,0,0.0,0.0
1613971737889,0,0.0,0.0
1613971738139,0,0.0,0.0
1613971738389,0,0.0,0.0
1613971738639,0,0.0,0.0
1613971738889,0,0.0,0.0
1613971739139,0,0.0,0.0
1613971739389,0,0.0,0.0
1613971739639,0,0.0,0.0
1613971739889,0,0.0,0.0
1613971740139,0,0.0,0.0
1613971740389,0,0.0,0.0
1613971740639,0,0.0,0.0
1613971740889,0,0.0,0.0
1613971741139,0,0.0,0.0
1613971741389,0,0.0,0.0
1613971741639,0,0.0,0.0
1613971741889,0,0.0,0.0
1613971742139,0,0.0,0.0
1613971742389,0,0.0,0.0
1613971742639,0,0.0,0.0
1613971742889,0,0.0,0.0
1613971743139,0,0.0,0.0
1613971743389,0,0.0,0.0
1613971743639,0,0.0,0.0
1613971743889,0,0.0,0.0
1613971744139,0,0.0,0.0
1613971744389,0,0.0,0.0
1613971744639,0,0.0,0.0
1613971744889,0,0.0,0.0
1613971745139,0,0.0,0.0
1613971745389,0,0.0,0.0
1613971745639,0,0.0,0.0
1613971745889,0,0.0,0.0
1613971746139,0,0.0,0.0
1613971746389,0,0.0,0.0
1613971746639,0,0.0,0.0
1613971746889,0,0.0,0.0
1613971747139,0,0.0,0.0
1613971747389,0,0.0,0.0
1613971747639,0,0.0,0.0
1613971747889,0,0.0,0.0
1613971748139,0,0.0,0.0
1613971748389,0,0.0,0.0
1613971748639,0,0.0,0.0
1613971748889,0,0.0,0.0
1613971749139,0,0.0,0.0
1613971749389,0,0.0,0.0
1613971749639,0,0.0,0.0
1613971749889,0,0.0,0.0
1613971750139,0,0.0,0.0
1613971750389,0,0.0,0.0
1613971750639,0,0.0,0.0
1613971750889,0,0.0,0.0
1613971751139,0,0.0,0.0
1613971751389,0,0.0,0.0
1613971751639,0,0.0,0.0
1613971751889,0,0.0,0.0
1613971752139,0,0.0,0.0
1613971752389,0,0.0,0.0
1613971752639,0,0.0,0.0
1613971752889,0,0.0,0.0
1613971753139,0,0.0,0.0
1613971753389,0,0.0,0.0
1613971753639,0,0.0,0.0
1613971753889,0,0.0,0.0
1613971754139,0,0.0,0.0
1613971754389,0,0.0,0.0
1613971754639,0,0.0,0.0
1613971754889,0,0.0,0.0
1613971755139,0,0.0,0.0
1613971755389,0,0.0,0.0
1613971755639,0,0.0,0.0
1613971755889,0,0.0,0.0
1613971756139,0,0.0,0.0
1613971756389,0,0.0,0.0
1613971756639,0,0.0,0.0
1613971756889,0,0.0,0.0
1613971757139,0,0.0,0.0
1613971757389,0,0.0,0.0
1613971757639,0,0.0,0.0
1613971757889,0,0.0,0.0
1613971758139,0,0.0,0.0
1613971758389,0,0.0,0.0
1613971758639,0,0.0,0.0
1613971758889,0,0.0,0.0
1613971759139,0,0.0,0.0
1613971759389,0,0.0,0.0
1613971759639,0,0.0,0.0
1613971759889,0,0.0,0.0
1613971760139,0,0.0,0.0
1613971760389,0,0.0,0.0
1613971760639,0,0.0,0.0
1613971760889,0,0.0,0.0
1613971761139,0,0.0,0.0
1613971761389,0,0.0,0.0
1613971761639,0,0.0,0.0
1613971761889,0,0.0,0.0
1613971762139,0,0.0,0.0
1613971762389,0,0.0,0.0
1613971762639,0,0.0,0.0
1613971762889,0,0.0,0.0
1613971763139,0,0.0,0.0
1613971763389,0,0.0,0.0
1613971763639,0,0.0,0.0
1613971763889,0,0.0,0.0
1613971764139,0,0.0,0.0
1613971764389,0,0.0,0.0
1613971764639,0,0.0,0.0
1613971764889,0,0.0,0.0
1613971765139,0,0.0,0.0
1613971765389,0,0.0,0.0
1613971765639,0,0.0,0.0
1613971765889,0,0.0,0.0
1613971766139,0,0.0,0.0
1613971766389,0,0.0,0.0
1613971766639,0,0.0,0.0
1613971766889,0,0.0,0.0
1613971767139,0,0.0,0.0
1613971767389,0,0.0,0.0
1613971767639,0,0.0,0.0
1613971767889,0,0.0,0.0
1613971768139,0,0.0,0.0
1613971768389,0,0.0,0.0
1613971768639,0,0.0,0.0
1613971768889,0,0.0,0.0
1613971769139,0,0.0,0.0
1613971769389,0,0.0,0.0
1613971769639,0,0.0,0.0
1613971769889,1,4819.875977,30658.384766
1613971770139,2,10013.186523,94471.382812
1613971770389,2,2368.000000,37856.000000
1613971770639,2,5248.000000,94496.000000
1613971770889,2,5920.000000,38656.000000
1613971771145,4,0.0,19354.646484
1613971771389,4,1044.897949,0.0
1613971771639,4,4672.000000,76544.000000
1613971771889,4,4672.000000,56608.000000
1613971772162,4,1670.329712,18156.777344
1613971772390,6,3219.512207,1010.412231
1613971772639,6,0.0,0.0
1613971772890,7,7218.360840,77003.015625
1613971773141,6,4634.920410,56158.730469
1613971773389,5,7129.032227,130677.421875
1613971773639,5,5792.000000,39680.000000
1613971773889,5,0.0,0.0
1613971774139,5,0.0,0.0
1613971774394,6,0.0,2074.073975
1613971774639,6,1044.897949,17404.082031
1613971774889,6,5120.000000,144768.000000
1613971775139,6,4896.000000,107776.000000
1613971775389,6,1824.000000,35136.000000
1613971775639,6,0.0,0.0
1613971775889,6,0.0,0.0
1613971776139,6,0.0,0.0
1613971776389,6,0.0,0.0
1613971776639,6,0.0,0.0
1613971776889,6,0.0,0.0
1613971777139,6,0.0,0.0
1613971777389,6,0.0,0.0
1613971777639,6,0.0,0.0
1613971777889,6,0.0,0.0
1613971778139,6,0.0,0.0
1613971778389,6,0.0,0.0
1613971778639,6,0.0,0.0
1613971778889,6,0.0,0.0
1613971779139,6,0.0,0.0
1613971779389,6,0.0,0.0
1613971779639,6,0.0,0.0
1613971779889,6,0.0,0.0
1613971780139,6,0.0,0.0
1613971780389,6,0.0,0.0
1613971780639,6,0.0,0.0
1613971780889,6,0.0,0.0
1613971781139,6,0.0,0.0
1613971781389,6,0.0,0.0
1613971781639,6,0.0,0.0
1613971781889,6,0.0,0.0
1613971782139,6,0.0,0.0
1613971782389,6,0.0,0.0
1613971782639,6,0.0,0.0
1613971782889,6,0.0,0.0
1613971783139,6,0.0,0.0
1613971783389,6,0.0,0.0
1613971783639,6,0.0,0.0
1613971783889,6,0.0,17056.000000
1613971784139,6,0.0,0.0
1613971784389,6,0.0,0.0
1613971784639,6,0.0,0.0
1613971784889,6,0.0,0.0
1613971785139,6,0.0,0.0
1613971785389,6,0.0,0.0
1613971785639,6,0.0,0.0
1613971785889,6,0.0,0.0
1613971786139,6,0.0,0.0
1613971786389,6,0.0,0.0
1613971786639,6,0.0,0.0
1613971786889,6,0.0,0.0
1613971787139,6,0.0,0.0
1613971787389,6,0.0,0.0
1613971787639,6,0.0,0.0
1613971787889,6,0.0,0.0
1613971788139,6,0.0,0.0
1613971788389,6,0.0,0.0
1613971788639,6,0.0,0.0
1613971788889,6,0.0,0.0
1613971789139,6,0.0,0.0
1613971789389,6,0.0,0.0
1613971789639,6,0.0,0.0
1613971789889,6,0.0,0.0
1613971790139,6,0.0,0.0
1613971790389,6,0.0,0.0
1613971790639,6,0.0,0.0
1613971790889,6,0.0,0.0
1613971791139,6,0.0,0.0
1613971791389,6,0.0,0.0
1613971791639,6,0.0,0.0
1613971791889,6,0.0,0.0
1613971792139,6,0.0,17056.000000
1613971792389,6,0.0,0.0
1613971792639,6,0.0,0.0
1613971792889,6,0.0,0.0
1613971793139,6,0.0,0.0
1613971793389,6,0.0,0.0
1613971793639,6,0.0,17056.000000
1613971793889,6,0.0,0.0
1613971794139,6,0.0,0.0
1613971794389,6,0.0,0.0
1613971794639,6,0.0,0.0
1613971794889,6,0.0,0.0
1613971795139,6,0.0,34112.000000
1613971795389,6,0.0,0.0
1613971795639,6,0.0,0.0
1613971795889,6,0.0,34112.000000
1613971796139,6,0.0,0.0
1613971796389,6,0.0,0.0
1613971796639,6,0.0,0.0
1613971796889,6,0.0,0.0
1613971797139,6,0.0,0.0
1613971797389,6,0.0,0.0
1613971797639,6,0.0,0.0
1613971797889,6,0.0,0.0
1613971798139,6,0.0,0.0
1613971798389,6,0.0,0.0
1613971798639,6,0.0,0.0
1613971798889,6,0.0,0.0
1613971799139,6,0.0,0.0
1613971799389,6,0.0,0.0
1613971799639,6,0.0,0.0
1613971799889,6,0.0,0.0
1613971800139,6,0.0,0.0
1613971800389,6,0.0,0.0
1613971800639,6,0.0,0.0
1613971800889,6,0.0,0.0
1613971801139,6,0.0,0.0
1613971801389,6,0.0,0.0
1613971801639,6,0.0,0.0
1613971801889,6,0.0,0.0
1613971802139,6,0.0,0.0
1613971802389,6,0.0,0.0
1613971802639,6,0.0,0.0
1613971802889,6,0.0,0.0
1613971803139,6,0.0,0.0
1613971803389,6,0.0,0.0
1613971803639,6,0.0,0.0
1613971803889,6,0.0,0.0
1613971804139,6,0.0,0.0
1613971804389,6,0.0,0.0
1613971804639,6,0.0,0.0
1613971804889,6,0.0,0.0
1613971805139,6,0.0,0.0
1613971805389,6,0.0,0.0
1613971805639,6,0.0,0.0
1613971805889,6,0.0,0.0
1613971806139,6,0.0,0.0
1613971806389,6,0.0,0.0
1613971806639,6,0.0,0.0
1613971806889,6,0.0,0.0
1613971807139,6,0.0,0.0
1613971807389,6,0.0,0.0
1613971807639,6,0.0,0.0
1613971807889,6,0.0,0.0
1613971808139,6,0.0,0.0
1613971808389,6,0.0,0.0
1613971808639,6,0.0,0.0
1613971808889,6,0.0,0.0
1613971809139,6,0.0,0.0
